month,year,state,mw,tipmw
3,2014,43,7.50,3.75
4,2014,43,7.50,3.75
5,2014,43,7.50,3.75
6,2014,43,7.50,3.75
7,2014,43,7.50,3.75
8,2014,43,7.50,3.75
9,2014,43,7.50,3.75
10,2014,43,7.50,3.75
11,2014,43,7.50,3.75
12,2014,43,7.50,3.75
1,2015,43,7.65,3.83
2,2015,43,7.65,3.83
3,2015,43,7.65,3.83
4,2015,43,7.65,3.83
5,2015,43,7.65,3.83
6,2015,43,7.65,3.83
7,2015,43,7.65,3.83
8,2015,43,7.65,3.83
9,2015,43,7.65,3.83
10,2015,43,7.65,3.83
11,2015,43,7.65,3.83
12,2015,43,7.65,3.83
1,2016,43,7.65,3.83
2,2016,43,7.65,3.83
3,2016,43,7.65,3.83
4,2016,43,7.65,3.83
5,2016,43,7.65,3.83
6,2016,43,7.65,3.83
7,2016,43,7.65,3.83
8,2016,43,7.65,3.83
9,2016,43,7.65,3.83
10,2016,43,7.65,3.83
11,2016,43,7.65,3.83
12,2016,43,7.65,3.83
1,2017,43,7.70,3.85
2,2017,43,7.70,3.85
3,2017,43,7.70,3.85
4,2017,43,7.70,3.85
5,2017,43,7.70,3.85
6,2017,43,7.70,3.85
7,2017,43,7.70,3.85
8,2017,43,7.70,3.85
9,2017,43,7.70,3.85
10,2017,43,7.70,3.85
11,2017,43,7.70,3.85
12,2017,43,7.70,3.85
1,2018,43,7.85,3.93
2,2018,43,7.85,3.93
3,2018,43,7.85,3.93
4,2018,43,7.85,3.93
5,2018,43,7.85,3.93
6,2018,43,7.85,3.93
7,2018,43,7.85,3.93
8,2018,43,7.85,3.93
9,2018,43,7.85,3.93
10,2018,43,7.85,3.93
11,2018,43,7.85,3.93
12,2018,43,7.85,3.93
1,2019,43,8.60,4.30
2,2019,43,8.60,4.30
3,2019,43,8.60,4.30
4,2019,43,8.60,4.30
5,2019,43,8.60,4.30
6,2019,43,8.60,4.30
7,2019,43,8.60,4.30
8,2019,43,8.60,4.30
9,2019,43,8.60,4.30
10,2019,43,8.60,4.30
11,2019,43,8.60,4.30
12,2019,43,8.60,4.30
1,2020,43,9.45,4.73
2,2020,43,9.45,4.73
3,2020,43,9.45,4.73
4,2020,43,9.45,4.73
5,2020,43,9.45,4.73
6,2020,43,9.45,4.73
7,2020,43,9.45,4.73
8,2020,43,9.45,4.73
9,2020,43,9.45,4.73
10,2020,43,9.45,4.73
11,2020,43,9.45,4.73
12,2020,43,9.45,4.73
1,2021,43,10.30,5.15
2,2021,43,10.30,5.15
3,2021,43,10.30,5.15
4,2021,43,10.30,5.15
5,2021,43,10.30,5.15
6,2021,43,10.30,5.15
7,2021,43,10.30,5.15
8,2021,43,10.30,5.15
9,2021,43,10.30,5.15
10,2021,43,10.30,5.15
11,2021,43,10.30,5.15
12,2021,43,10.30,5.15
1,2022,43,11.15,5.58
2,2022,43,11.15,5.58
3,2022,43,11.15,5.58
4,2022,43,11.15,5.58
5,2022,43,11.15,5.58
6,2022,43,11.15,5.58
7,2022,43,11.15,5.58
8,2022,43,11.15,5.58
9,2022,43,11.15,5.58
10,2022,43,11.15,5.58
11,2022,43,11.15,5.58
12,2022,43,11.15,5.58
1,2023,43,12.00,6.00
2,2023,43,12.00,6.00
3,2023,43,12.00,6.00
4,2023,43,12.00,6.00
5,2023,43,12.00,6.00
6,2023,43,12.00,6.00
7,2023,43,12.00,6.00
8,2023,43,12.00,6.00
9,2023,43,12.00,6.00
10,2023,43,12.00,6.00
11,2023,43,12.00,6.00
12,2023,43,12.00,6.00
1,2024,43,12.30,6.15
2,2024,43,12.30,6.15
3,2024,43,12.30,6.15
4,2024,43,12.30,6.15
5,2024,43,12.30,6.15
6,2024,43,12.30,6.15
7,2024,43,12.30,6.15
8,2024,43,12.30,6.15
9,2024,43,12.30,6.15
10,2024,43,12.30,6.15
11,2024,43,12.30,6.15
12,2024,43,12.30,6.15
1,2025,43,12.60,6.30
2,2025,43,12.60,6.30
3,2025,43,12.60,6.30
4,2025,43,12.60,6.30
5,2025,43,12.60,6.30
6,2025,43,12.60,6.30
7,2025,43,12.60,6.30
8,2025,43,12.60,6.30
9,2025,43,12.60,6.30
10,2025,43,12.60,6.30
11,2025,43,12.60,6.30
12,2025,43,12.60,6.30
1,2026,43,12.90,6.45
2,2026,43,12.90,6.45
3,2026,43,12.90,6.45
4,2026,43,12.90,6.45
5,2026,43,12.90,6.45
6,2026,43,12.90,6.45
7,2026,43,12.90,6.45
8,2026,43,12.90,6.45
9,2026,43,12.90,6.45
10,2026,43,12.90,6.45
11,2026,43,12.90,6.45
12,2026,43,12.90,6.45
1,2009,44,6.55,4.39
2,2009,44,6.55,4.39
3,2009,44,6.55,4.39
4,2009,44,6.55,4.39
5,2009,44,6.55,4.39
6,2009,44,6.55,4.39
7,2009,44,7.25,4.86
8,2009,44,7.25,4.86
9,2009,44,7.25,4.86
10,2009,44,7.25,4.86
11,2009,44,7.25,4.86
12,2009,44,7.25,4.86
1,2010,44,7.25,4.86
2,2010,44,7.25,4.86
3,2010,44,7.25,4.86
4,2010,44,7.25,4.86
5,2010,44,7.25,4.86
6,2010,44,7.25,4.86
7,2010,44,7.25,4.86
8,2010,44,7.25,4.86
9,2010,44,7.25,4.86
10,2010,44,7.25,4.86
11,2010,44,7.25,4.86
12,2010,44,7.25,4.86
1,2011,44,7.25,4.86
2,2011,44,7.25,4.86
3,2011,44,7.25,4.86
4,2011,44,7.25,4.86
5,2011,44,7.25,4.86
6,2011,44,7.25,4.86
7,2011,44,7.25,4.86
8,2011,44,7.25,4.86
9,2011,44,7.25,4.86
10,2011,44,7.25,4.86
11,2011,44,7.25,4.86
12,2011,44,7.25,4.86
1,2012,44,7.25,4.86
2,2012,44,7.25,4.86
3,2012,44,7.25,4.86
4,2012,44,7.25,4.86
5,2012,44,7.25,4.86
6,2012,44,7.25,4.86
7,2012,44,7.25,4.86
8,2012,44,7.25,4.86
9,2012,44,7.25,4.86
10,2012,44,7.25,4.86
11,2012,44,7.25,4.86
12,2012,44,7.25,4.86
1,2013,44,7.25,4.86
2,2013,44,7.25,4.86
3,2013,44,7.25,4.86
4,2013,44,7.25,4.86
5,2013,44,7.25,4.86
6,2013,44,7.25,4.86
7,2013,44,7.25,4.86
8,2013,44,7.25,4.86
9,2013,44,7.25,4.86
10,2013,44,7.25,4.86
11,2013,44,7.25,4.86
12,2013,44,7.25,4.86
1,2014,44,7.25,4.86
2,2014,44,7.25,4.86
3,2014,44,7.25,4.86
4,2014,44,7.25,4.86
5,2014,44,7.25,4.86
6,2014,44,7.25,4.86
7,2014,44,7.25,4.86
8,2014,44,7.25,4.86
9,2014,44,7.25,4.86
10,2014,44,7.25,4.86
11,2014,44,7.25,4.86
12,2014,44,7.25,4.86
1,2015,44,7.25,4.86
2,2015,44,7.25,4.86
3,2015,44,7.25,4.86
4,2015,44,7.25,4.86
5,2015,44,7.25,4.86
6,2015,44,7.25,4.86
7,2015,44,7.25,4.86
8,2015,44,7.25,4.86
9,2015,44,7.25,4.86
10,2015,44,7.25,4.86
11,2015,44,7.25,4.86
12,2015,44,7.25,4.86
1,2016,44,7.25,4.86
2,2016,44,7.25,4.86
3,2016,44,7.25,4.86
4,2016,44,7.25,4.86
5,2016,44,7.25,4.86
6,2016,44,7.25,4.86
7,2016,44,7.25,4.86
8,2016,44,7.25,4.86
9,2016,44,7.25,4.86
10,2016,44,7.25,4.86
11,2016,44,7.25,4.86
12,2016,44,7.25,4.86
1,2017,44,7.25,4.86
2,2017,44,7.25,4.86
3,2017,44,7.25,4.86
4,2017,44,7.25,4.86
5,2017,44,7.25,4.86
6,2017,44,7.25,4.86
7,2017,44,7.25,4.86
8,2017,44,7.25,4.86
9,2017,44,7.25,4.86
10,2017,44,7.25,4.86
11,2017,44,7.25,4.86
12,2017,44,7.25,4.86
1,2018,44,7.25,4.86
2,2018,44,7.25,4.86
3,2018,44,7.25,4.86
4,2018,44,7.25,4.86
5,2018,44,7.25,4.86
6,2018,44,7.25,4.86
7,2018,44,7.25,4.86
8,2018,44,7.25,4.86
9,2018,44,7.25,4.86
10,2018,44,7.25,4.86
11,2018,44,7.25,4.86
12,2018,44,7.25,4.86
1,2019,44,7.25,4.86
2,2019,44,7.25,4.86
3,2019,44,7.25,4.86
4,2019,44,7.25,4.86
5,2019,44,7.25,4.86
6,2019,44,7.25,4.86
7,2019,44,7.25,4.86
8,2019,44,7.25,4.86
9,2019,44,7.25,4.86
10,2019,44,7.25,4.86
11,2019,44,7.25,4.86
12,2019,44,7.25,4.86
1,2020,44,7.25,4.86
2,2020,44,7.25,4.86
3,2020,44,7.25,4.86
4,2020,44,7.25,4.86
5,2020,44,7.25,4.86
6,2020,44,7.25,4.86
7,2020,44,7.25,4.86
8,2020,44,7.25,4.86
9,2020,44,7.25,4.86
10,2020,44,7.25,4.86
11,2020,44,7.25,4.86
12,2020,44,7.25,4.86
1,2021,44,7.25,4.86
2,2021,44,7.25,4.86
3,2021,44,7.25,4.86
4,2021,44,7.25,4.86
5,2021,44,7.25,4.86
6,2021,44,7.25,4.86
7,2021,44,7.25,4.86
8,2021,44,7.25,4.86
9,2021,44,7.25,4.86
10,2021,44,7.25,4.86
11,2021,44,7.25,4.86
12,2021,44,7.25,4.86
1,2022,44,7.25,4.86
2,2022,44,7.25,4.86
3,2022,44,7.25,4.86
4,2022,44,7.25,4.86
5,2022,44,7.25,4.86
6,2022,44,7.25,4.86
7,2022,44,7.25,4.86
8,2022,44,7.25,4.86
9,2022,44,7.25,4.86
10,2022,44,7.25,4.86
11,2022,44,7.25,4.86
12,2022,44,7.25,4.86
1,2023,44,7.25,4.86
2,2023,44,7.25,4.86
3,2023,44,7.25,4.86
4,2023,44,7.25,4.86
5,2023,44,7.25,4.86
6,2023,44,7.25,4.86
7,2023,44,7.25,4.86
8,2023,44,7.25,4.86
9,2023,44,7.25,4.86
10,2023,44,7.25,4.86
11,2023,44,7.25,4.86
12,2023,44,7.25,4.86
1,2024,44,7.25,4.86
2,2024,44,7.25,4.86
3,2024,44,7.25,4.86
4,2024,44,7.25,4.86
5,2024,44,7.25,4.86
6,2024,44,7.25,4.86
7,2024,44,7.25,4.86
8,2024,44,7.25,4.86
9,2024,44,7.25,4.86
10,2024,44,7.25,4.86
11,2024,44,7.25,4.86
12,2024,44,7.25,4.86
1,2025,44,7.25,4.86
2,2025,44,7.25,4.86
3,2025,44,7.25,4.86
4,2025,44,7.25,4.86
5,2025,44,7.25,4.86
6,2025,44,7.25,4.86
7,2025,44,7.25,4.86
8,2025,44,7.25,4.86
9,2025,44,7.25,4.86
10,2025,44,7.25,4.86
11,2025,44,7.25,4.86
12,2025,44,7.25,4.86
1,2026,44,7.25,4.86
2,2026,44,7.25,4.86
3,2026,44,7.25,4.86
4,2026,44,7.25,4.86
5,2026,44,7.25,4.86
6,2026,44,7.25,4.86
7,2026,44,7.25,4.86
8,2026,44,7.25,4.86
9,2026,44,7.25,4.86
10,2026,44,7.25,4.86
11,2026,44,7.25,4.86
12,2026,44,7.25,4.86
1,2009,45,6.55,2.13
2,2009,45,6.55,2.13
3,2009,45,6.55,2.13
4,2009,45,6.55,2.13
5,2009,45,6.55,2.13
6,2009,45,6.55,2.13
7,2009,45,7.25,2.13
8,2009,45,7.25,2.13
9,2009,45,7.25,2.13
10,2009,45,7.25,2.13
11,2009,45,7.25,2.13
12,2009,45,7.25,2.13
1,2010,45,7.25,2.13
2,2010,45,7.25,2.13
3,2010,45,7.25,2.13
4,2010,45,7.25,2.13
5,2010,45,7.25,2.13
6,2010,45,7.25,2.13
7,2010,45,7.25,2.13
8,2010,45,7.25,2.13
9,2010,45,7.25,2.13
10,2010,45,7.25,2.13
11,2010,45,7.25,2.13
12,2010,45,7.25,2.13
1,2011,45,7.25,2.13
2,2011,45,7.25,2.13
3,2011,45,7.25,2.13
4,2011,45,7.25,2.13
5,2011,45,7.25,2.13
6,2011,45,7.25,2.13
7,2011,45,7.25,2.13
8,2011,45,7.25,2.13
9,2011,45,7.25,2.13
10,2011,45,7.25,2.13
11,2011,45,7.25,2.13
12,2011,45,7.25,2.13
1,2012,45,7.25,2.13
2,2012,45,7.25,2.13
3,2012,45,7.25,2.13
4,2012,45,7.25,2.13
5,2012,45,7.25,2.13
6,2012,45,7.25,2.13
7,2012,45,7.25,2.13
8,2012,45,7.25,2.13
9,2012,45,7.25,2.13
10,2012,45,7.25,2.13
11,2012,45,7.25,2.13
12,2012,45,7.25,2.13
1,2013,45,7.25,2.13
2,2013,45,7.25,2.13
3,2013,45,7.25,2.13
4,2013,45,7.25,2.13
5,2013,45,7.25,2.13
6,2013,45,7.25,2.13
7,2013,45,7.25,2.13
8,2013,45,7.25,2.13
9,2013,45,7.25,2.13
10,2013,45,7.25,2.13
11,2013,45,7.25,2.13
12,2013,45,7.25,2.13
1,2014,45,7.25,2.13
2,2014,45,7.25,2.13
3,2014,45,7.25,2.13
4,2014,45,7.25,2.13
5,2014,45,7.25,2.13
6,2014,45,7.25,2.13
7,2014,45,7.25,2.13
8,2014,45,7.25,2.13
9,2014,45,7.25,2.13
10,2014,45,7.25,2.13
11,2014,45,7.25,2.13
12,2014,45,7.25,2.13
1,2015,45,8.50,4.25
2,2015,45,8.50,4.25
3,2015,45,8.50,4.25
4,2015,45,8.50,4.25
5,2015,45,8.50,4.25
6,2015,45,8.50,4.25
7,2015,45,8.50,4.25
8,2015,45,8.50,4.25
9,2015,45,8.50,4.25
10,2015,45,8.50,4.25
11,2015,45,8.50,4.25
12,2015,45,8.50,4.25
1,2016,45,8.55,4.28
2,2016,45,8.55,4.28
3,2016,45,8.55,4.28
4,2016,45,8.55,4.28
5,2016,45,8.55,4.28
6,2016,45,8.55,4.28
7,2016,45,8.55,4.28
8,2016,45,8.55,4.28
9,2016,45,8.55,4.28
10,2016,45,8.55,4.28
11,2016,45,8.55,4.28
12,2016,45,8.55,4.28
1,2017,45,8.65,4.33
2,2017,45,8.65,4.33
3,2017,45,8.65,4.33
4,2017,45,8.65,4.33
5,2017,45,8.65,4.33
6,2017,45,8.65,4.33
7,2017,45,8.65,4.33
8,2017,45,8.65,4.33
9,2017,45,8.65,4.33
10,2017,45,8.65,4.33
11,2017,45,8.65,4.33
12,2017,45,8.65,4.33
1,2018,45,8.85,4.43
2,2018,45,8.85,4.43
3,2018,45,8.85,4.43
4,2018,45,8.85,4.43
5,2018,45,8.85,4.43
6,2018,45,8.85,4.43
7,2018,45,8.85,4.43
8,2018,45,8.85,4.43
9,2018,45,8.85,4.43
10,2018,45,8.85,4.43
11,2018,45,8.85,4.43
12,2018,45,8.85,4.43
1,2019,45,9.10,4.55
2,2019,45,9.10,4.55
3,2019,45,9.10,4.55
4,2019,45,9.10,4.55
5,2019,45,9.10,4.55
6,2019,45,9.10,4.55
7,2019,45,9.10,4.55
8,2019,45,9.10,4.55
9,2019,45,9.10,4.55
10,2019,45,9.10,4.55
11,2019,45,9.10,4.55
12,2019,45,9.10,4.55
1,2020,45,9.30,4.65
2,2020,45,9.30,4.65
3,2020,45,9.30,4.65
4,2020,45,9.30,4.65
5,2020,45,9.30,4.65
6,2020,45,9.30,4.65
7,2020,45,9.30,4.65
8,2020,45,9.30,4.65
9,2020,45,9.30,4.65
10,2020,45,9.30,4.65
11,2020,45,9.30,4.65
12,2020,45,9.30,4.65
1,2021,45,9.55,4.78
2,2021,45,9.55,4.78
3,2021,45,9.55,4.78
4,2021,45,9.55,4.78
5,2021,45,9.55,4.78
6,2021,45,9.55,4.78
7,2021,45,9.55,4.78
8,2021,45,9.55,4.78
9,2021,45,9.55,4.78
10,2021,45,9.55,4.78
11,2021,45,9.55,4.78
12,2021,45,9.55,4.78
1,2022,45,9.80,4.90
2,2022,45,9.80,4.90
3,2022,45,9.80,4.90
4,2022,45,9.80,4.90
5,2022,45,9.80,4.90
6,2022,45,9.80,4.90
7,2022,45,9.80,4.90
8,2022,45,9.80,4.90
9,2022,45,9.80,4.90
10,2022,45,9.80,4.90
11,2022,45,9.80,4.90
12,2022,45,9.80,4.90
1,2023,45,10.05,5.03
2,2023,45,10.05,5.03
3,2023,45,10.05,5.03
4,2023,45,10.05,5.03
5,2023,45,10.05,5.03
6,2023,45,10.05,5.03
7,2023,45,10.05,5.03
8,2023,45,10.05,5.03
9,2023,45,10.05,5.03
10,2023,45,10.05,5.03
11,2023,45,10.05,5.03
12,2023,45,10.05,5.03
1,2024,45,10.30,5.15
2,2024,45,10.30,5.15
3,2024,45,10.30,5.15
4,2024,45,10.30,5.15
5,2024,45,10.30,5.15
6,2024,45,10.30,5.15
7,2024,45,10.30,5.15
8,2024,45,10.30,5.15
9,2024,45,10.30,5.15
10,2024,45,10.30,5.15
11,2024,45,10.30,5.15
12,2024,45,10.30,5.15
1,2025,45,10.55,5.28
2,2025,45,10.55,5.28
3,2025,45,10.55,5.28
4,2025,45,10.55,5.28
5,2025,45,10.55,5.28
6,2025,45,10.55,5.28
7,2025,45,10.55,5.28
8,2025,45,10.55,5.28
9,2025,45,10.55,5.28
10,2025,45,10.55,5.28
11,2025,45,10.55,5.28
12,2025,45,10.55,5.28
1,2026,45,10.80,5.40
2,2026,45,10.80,5.40
3,2026,45,10.80,5.40
4,2026,45,10.80,5.40
5,2026,45,10.80,5.40
6,2026,45,10.80,5.40
7,2026,45,10.80,5.40
8,2026,45,10.80,5.40
9,2026,45,10.80,5.40
10,2026,45,10.80,5.40
11,2026,45,10.80,5.40
12,2026,45,10.80,5.40
1,2009,46,6.55,2.13
2,2009,46,6.55,2.13
3,2009,46,6.55,2.13
4,2009,46,6.55,2.13
5,2009,46,6.55,2.13
6,2009,46,6.55,2.13
7,2009,46,7.25,2.13
8,2009,46,7.25,2.13
9,2009,46,7.25,2.13
10,2009,46,7.25,2.13
11,2009,46,7.25,2.13
12,2009,46,7.25,2.13
1,2010,46,7.25,2.13
2,2010,46,7.25,2.13
3,2010,46,7.25,2.13
4,2010,46,7.25,2.13
5,2010,46,7.25,2.13
6,2010,46,7.25,2.13
7,2010,46,7.25,2.13
8,2010,46,7.25,2.13
9,2010,46,7.25,2.13
10,2010,46,7.25,2.13
11,2010,46,7.25,2.13
12,2010,46,7.25,2.13
1,2011,46,7.25,2.13
2,2011,46,7.25,2.13
3,2011,46,7.25,2.13
4,2011,46,7.25,2.13
5,2011,46,7.25,2.13
6,2011,46,7.25,2.13
7,2011,46,7.25,2.13
8,2011,46,7.25,2.13
9,2011,46,7.25,2.13
10,2011,46,7.25,2.13
11,2011,46,7.25,2.13
12,2011,46,7.25,2.13
1,2012,46,7.25,2.13
2,2012,46,7.25,2.13
3,2012,46,7.25,2.13
4,2012,46,7.25,2.13
5,2012,46,7.25,2.13
6,2012,46,7.25,2.13
7,2012,46,7.25,2.13
8,2012,46,7.25,2.13
9,2012,46,7.25,2.13
10,2012,46,7.25,2.13
11,2012,46,7.25,2.13
12,2012,46,7.25,2.13
1,2013,46,7.25,2.13
2,2013,46,7.25,2.13
3,2013,46,7.25,2.13
4,2013,46,7.25,2.13
5,2013,46,7.25,2.13
6,2013,46,7.25,2.13
7,2013,46,7.25,2.13
8,2013,46,7.25,2.13
9,2013,46,7.25,2.13
10,2013,46,7.25,2.13
11,2013,46,7.25,2.13
12,2013,46,7.25,2.13
1,2014,46,7.25,2.13
2,2014,46,7.25,2.13
3,2014,46,7.25,2.13
4,2014,46,7.25,2.13
5,2014,46,7.25,2.13
6,2014,46,7.25,2.13
7,2014,46,7.25,2.13
8,2014,46,7.25,2.13
9,2014,46,7.25,2.13
10,2014,46,7.25,2.13
11,2014,46,7.25,2.13
12,2014,46,7.25,2.13
1,2015,46,8.00,2.13
2,2015,46,8.00,2.13
3,2015,46,8.00,2.13
4,2015,46,8.00,2.13
5,2015,46,8.00,2.13
6,2015,46,8.00,2.13
7,2015,46,8.00,2.13
8,2015,46,8.00,2.13
9,2015,46,8.00,2.13
10,2015,46,8.00,2.13
11,2015,46,8.00,2.13
12,2015,46,8.00,2.13
1,2016,46,9.00,2.13
2,2016,46,9.00,2.13
3,2016,46,9.00,2.13
4,2016,46,9.00,2.13
5,2016,46,9.00,2.13
6,2016,46,9.00,2.13
7,2016,46,9.00,2.13
8,2016,46,9.00,2.13
9,2016,46,9.00,2.13
10,2016,46,9.00,2.13
11,2016,46,9.00,2.13
12,2016,46,9.00,2.13
1,2017,46,9.00,2.13
2,2017,46,9.00,2.13
3,2017,46,9.00,2.13
4,2017,46,9.00,2.13
5,2017,46,9.00,2.13
6,2017,46,9.00,2.13
7,2017,46,9.00,2.13
8,2017,46,9.00,2.13
9,2017,46,9.00,2.13
10,2017,46,9.00,2.13
11,2017,46,9.00,2.13
12,2017,46,9.00,2.13
1,2018,46,9.00,2.13
2,2018,46,9.00,2.13
3,2018,46,9.00,2.13
4,2018,46,9.00,2.13
5,2018,46,9.00,2.13
6,2018,46,9.00,2.13
7,2018,46,9.00,2.13
8,2018,46,9.00,2.13
9,2018,46,9.00,2.13
10,2018,46,9.00,2.13
11,2018,46,9.00,2.13
12,2018,46,9.00,2.13
1,2019,46,9.00,2.13
2,2019,46,9.00,2.13
3,2019,46,9.00,2.13
4,2019,46,9.00,2.13
5,2019,46,9.00,2.13
6,2019,46,9.00,2.13
7,2019,46,9.00,2.13
8,2019,46,9.00,2.13
9,2019,46,9.00,2.13
10,2019,46,9.00,2.13
11,2019,46,9.00,2.13
12,2019,46,9.00,2.13
1,2020,46,9.00,2.13
2,2020,46,9.00,2.13
3,2020,46,9.00,2.13
4,2020,46,9.00,2.13
5,2020,46,9.00,2.13
6,2020,46,9.00,2.13
7,2020,46,9.00,2.13
8,2020,46,9.00,2.13
9,2020,46,9.00,2.13
10,2020,46,9.00,2.13
11,2020,46,9.00,2.13
12,2020,46,9.00,2.13
1,2021,46,9.00,2.13
2,2021,46,9.00,2.13
3,2021,46,9.00,2.13
4,2021,46,9.00,2.13
5,2021,46,9.00,2.13
6,2021,46,9.00,2.13
7,2021,46,9.00,2.13
8,2021,46,9.00,2.13
9,2021,46,9.00,2.13
10,2021,46,9.00,2.13
11,2021,46,9.00,2.13
12,2021,46,9.00,2.13
1,2022,46,9.00,2.13
2,2022,46,9.00,2.13
3,2022,46,9.00,2.13
4,2022,46,9.00,2.13
5,2022,46,9.00,2.13
6,2022,46,9.00,2.13
7,2022,46,9.00,2.13
8,2022,46,9.00,2.13
9,2022,46,9.00,2.13
10,2022,46,9.00,2.13
11,2022,46,9.00,2.13
12,2022,46,9.00,2.13
1,2023,46,9.00,2.13
2,2023,46,9.00,2.13
3,2023,46,9.00,2.13
4,2023,46,9.00,2.13
5,2023,46,9.00,2.13
6,2023,46,9.00,2.13
7,2023,46,9.00,2.13
8,2023,46,9.00,2.13
9,2023,46,9.00,2.13
10,2023,46,9.00,2.13
11,2023,46,9.00,2.13
12,2023,46,9.00,2.13
1,2024,46,9.00,2.13
2,2024,46,9.00,2.13
3,2024,46,9.00,2.13
4,2024,46,9.00,2.13
5,2024,46,9.00,2.13
6,2024,46,9.00,2.13
7,2024,46,9.00,2.13
8,2024,46,9.00,2.13
9,2024,46,9.00,2.13
10,2024,46,9.00,2.13
11,2024,46,9.00,2.13
12,2024,46,9.00,2.13
1,2025,46,9.00,2.13
2,2025,46,9.00,2.13
3,2025,46,9.00,2.13
4,2025,46,9.00,2.13
5,2025,46,9.00,2.13
6,2025,46,9.00,2.13
7,2025,46,9.00,2.13
8,2025,46,9.00,2.13
9,2025,46,9.00,2.13
10,2025,46,9.00,2.13
11,2025,46,9.00,2.13
12,2025,46,9.00,2.13
1,2026,46,9.00,2.13
2,2026,46,9.00,2.13
3,2026,46,9.00,2.13
4,2026,46,9.00,2.13
5,2026,46,9.00,2.13
6,2026,46,9.00,2.13
7,2026,46,9.00,2.13
8,2026,46,9.00,2.13
9,2026,46,9.00,2.13
10,2026,46,9.00,2.13
11,2026,46,9.00,2.13
12,2026,46,9.00,2.13
1,2009,47,6.55,2.13
2,2009,47,6.55,2.13
3,2009,47,6.55,2.13
4,2009,47,6.55,2.13
5,2009,47,6.55,2.13
6,2009,47,6.55,2.13
7,2009,47,7.25,2.13
8,2009,47,7.25,2.13
9,2009,47,7.25,2.13
10,2009,47,7.25,2.13
11,2009,47,7.25,2.13
12,2009,47,7.25,2.13
1,2010,47,7.25,2.13
2,2010,47,7.25,2.13
3,2010,47,7.25,2.13
4,2010,47,7.25,2.13
5,2010,47,7.25,2.13
6,2010,47,7.25,2.13
7,2010,47,7.25,2.13
8,2010,47,7.25,2.13
9,2010,47,7.25,2.13
10,2010,47,7.25,2.13
11,2010,47,7.25,2.13
12,2010,47,7.25,2.13
1,2011,47,7.25,2.13
2,2011,47,7.25,2.13
3,2011,47,7.25,2.13
4,2011,47,7.25,2.13
5,2011,47,7.25,2.13
6,2011,47,7.25,2.13
7,2011,47,7.25,2.13
8,2011,47,7.25,2.13
9,2011,47,7.25,2.13
10,2011,47,7.25,2.13
11,2011,47,7.25,2.13
12,2011,47,7.25,2.13
1,2012,47,7.25,2.13
2,2012,47,7.25,2.13
3,2012,47,7.25,2.13
4,2012,47,7.25,2.13
5,2012,47,7.25,2.13
6,2012,47,7.25,2.13
7,2012,47,7.25,2.13
8,2012,47,7.25,2.13
9,2012,47,7.25,2.13
10,2012,47,7.25,2.13
11,2012,47,7.25,2.13
12,2012,47,7.25,2.13
1,2013,47,7.25,2.13
2,2013,47,7.25,2.13
3,2013,47,7.25,2.13
4,2013,47,7.25,2.13
5,2013,47,7.25,2.13
6,2013,47,7.25,2.13
7,2013,47,7.25,2.13
8,2013,47,7.25,2.13
9,2013,47,7.25,2.13
10,2013,47,7.25,2.13
11,2013,47,7.25,2.13
12,2013,47,7.25,2.13
1,2014,47,7.25,2.13
2,2014,47,7.25,2.13
3,2014,47,7.25,2.13
4,2014,47,7.25,2.13
5,2014,47,7.25,2.13
6,2014,47,7.25,2.13
7,2014,47,7.25,2.13
8,2014,47,7.25,2.13
9,2014,47,7.25,2.13
10,2014,47,7.25,2.13
11,2014,47,7.25,2.13
12,2014,47,7.25,2.13
1,2015,47,7.25,2.13
2,2015,47,7.25,2.13
3,2015,47,7.25,2.13
4,2015,47,7.25,2.13
5,2015,47,7.25,2.13
6,2015,47,7.25,2.13
7,2015,47,7.25,2.13
8,2015,47,7.25,2.13
9,2015,47,7.25,2.13
10,2015,47,7.25,2.13
11,2015,47,7.25,2.13
12,2015,47,7.25,2.13
1,2016,47,7.25,2.13
2,2016,47,7.25,2.13
3,2016,47,7.25,2.13
4,2016,47,7.25,2.13
5,2016,47,7.25,2.13
6,2016,47,7.25,2.13
7,2016,47,7.25,2.13
8,2016,47,7.25,2.13
9,2016,47,7.25,2.13
10,2016,47,7.25,2.13
11,2016,47,7.25,2.13
12,2016,47,7.25,2.13
1,2017,47,7.25,2.13
2,2017,47,7.25,2.13
3,2017,47,7.25,2.13
4,2017,47,7.25,2.13
5,2017,47,7.25,2.13
6,2017,47,7.25,2.13
7,2017,47,7.25,2.13
8,2017,47,7.25,2.13
9,2017,47,7.25,2.13
10,2017,47,7.25,2.13
11,2017,47,7.25,2.13
12,2017,47,7.25,2.13
1,2018,47,7.25,2.13
2,2018,47,7.25,2.13
3,2018,47,7.25,2.13
4,2018,47,7.25,2.13
5,2018,47,7.25,2.13
6,2018,47,7.25,2.13
7,2018,47,7.25,2.13
8,2018,47,7.25,2.13
9,2018,47,7.25,2.13
10,2018,47,7.25,2.13
11,2018,47,7.25,2.13
12,2018,47,7.25,2.13
1,2019,47,7.25,2.13
2,2019,47,7.25,2.13
3,2019,47,7.25,2.13
4,2019,47,7.25,2.13
5,2019,47,7.25,2.13
6,2019,47,7.25,2.13
7,2019,47,7.25,2.13
8,2019,47,7.25,2.13
9,2019,47,7.25,2.13
10,2019,47,7.25,2.13
